Month,USCICCHGB,USCILNNCB,USCOMILNB,USCOMILND,USCRDCONB,USCRDNRVB,USCRDREVB,USFCLANMP,USFCLFANA,USMGPCH1A,USMGPIHEA,USNCHCINB,USNFIBBNR,USNFIBCBQ,USNFIBCHQ,USNFIBRPR
196505,10.10000,12.10000,47209.00000,238586.00000,90.90000,90.90000,NaN,NaN,NaN,NaN,NaN,10.10000,NaN,NaN,NaN,NaN
196506,11.30000,6.10000,47718.00000,240466.00000,91.80000,91.80000,NaN,NaN,NaN,NaN,NaN,11.30000,NaN,NaN,NaN,NaN
196507,10.30000,4.20000,48072.00000,242067.00000,92.70000,92.70000,NaN,NaN,NaN,NaN,NaN,10.40000,NaN,NaN,NaN,NaN
196508,7.20000,12.80000,49139.00000,247377.00000,93.30000,93.30000,NaN,NaN,NaN,NaN,NaN,7.10000,NaN,NaN,NaN,NaN
196509,10.10000,12.00000,50141.00000,252307.00000,94.10000,94.10000,NaN,NaN,NaN,NaN,NaN,10.10000,NaN,NaN,NaN,NaN
196510,8.00000,8.10000,50812.00000,255594.00000,94.80000,94.80000,NaN,NaN,NaN,NaN,NaN,8.10000,NaN,NaN,NaN,NaN
196511,7.30000,10.10000,51650.00000,259378.00000,95.40000,95.40000,NaN,NaN,NaN,NaN,NaN,7.20000,NaN,NaN,NaN,NaN
196512,6.50000,7.80000,52300.00000,261696.00000,96.00000,96.00000,NaN,NaN,NaN,NaN,NaN,6.60000,NaN,NaN,NaN,NaN
196601,13.00000,10.70000,53195.00000,265855.00000,97.00000,97.00000,NaN,NaN,NaN,NaN,NaN,12.90000,NaN,NaN,NaN,NaN
196602,8.80000,10.50000,54071.00000,269117.00000,97.80000,97.80000,NaN,NaN,NaN,NaN,NaN,8.70000,NaN,NaN,NaN,NaN
196603,8.30000,8.80000,54805.00000,272107.00000,98.40000,98.40000,NaN,NaN,NaN,NaN,NaN,8.30000,NaN,NaN,NaN,NaN
196604,4.30000,6.90000,55377.00000,273981.00000,98.80000,98.80000,NaN,NaN,NaN,NaN,NaN,4.30000,NaN,NaN,NaN,NaN
196605,6.00000,9.10000,56139.00000,277408.00000,99.30000,99.30000,NaN,NaN,NaN,NaN,NaN,6.00000,NaN,NaN,NaN,NaN
196606,5.80000,13.10000,57228.00000,282078.00000,99.80000,99.80000,NaN,NaN,NaN,NaN,NaN,5.80000,NaN,NaN,NaN,NaN
196607,3.20000,11.90000,58223.00000,286418.00000,100.10000,100.10000,NaN,NaN,NaN,NaN,NaN,3.30000,NaN,NaN,NaN,NaN
196608,6.40000,13.60000,59360.00000,290895.00000,100.60000,100.60000,NaN,NaN,NaN,NaN,NaN,6.30000,NaN,NaN,NaN,NaN
196609,1.00000,7.10000,59950.00000,292853.00000,100.70000,100.70000,NaN,NaN,NaN,NaN,NaN,1.00000,NaN,NaN,NaN,NaN
196610,3.40000,7.50000,60578.00000,295143.00000,101.00000,101.00000,NaN,NaN,NaN,NaN,NaN,3.40000,NaN,NaN,NaN,NaN
196611,5.90000,5.60000,61043.00000,296960.00000,101.40000,101.40000,NaN,NaN,NaN,NaN,NaN,5.80000,NaN,NaN,NaN,NaN
196612,4.20000,3.50000,61332.00000,297757.00000,101.80000,101.80000,NaN,NaN,NaN,NaN,NaN,4.20000,NaN,NaN,NaN,NaN
196701,4.90000,6.50000,61876.00000,300369.00000,102.20000,102.20000,NaN,NaN,NaN,NaN,NaN,4.90000,NaN,NaN,NaN,NaN
196702,1.90000,6.30000,62404.00000,302580.00000,102.40000,102.40000,NaN,NaN,NaN,NaN,NaN,2.00000,NaN,NaN,NaN,NaN
196703,4.40000,8.40000,63100.00000,305791.00000,102.70000,102.70000,NaN,NaN,NaN,NaN,NaN,4.40000,NaN,NaN,NaN,NaN
196704,1.90000,6.00000,63598.00000,307698.00000,102.90000,102.90000,NaN,NaN,NaN,NaN,NaN,1.80000,NaN,NaN,NaN,NaN
196705,3.10000,4.80000,63998.00000,309035.00000,103.20000,103.20000,NaN,NaN,NaN,NaN,NaN,3.20000,NaN,NaN,NaN,NaN
196706,7.10000,8.20000,64682.00000,311345.00000,103.70000,103.70000,NaN,NaN,NaN,NaN,NaN,7.10000,NaN,NaN,NaN,NaN
196707,4.20000,4.80000,65083.00000,312224.00000,104.10000,104.10000,NaN,NaN,NaN,NaN,NaN,4.20000,NaN,NaN,NaN,NaN
196708,7.10000,-2.70000,64862.00000,310196.00000,104.70000,104.70000,NaN,NaN,NaN,NaN,NaN,7.00000,NaN,NaN,NaN,NaN
196709,5.90000,3.50000,65155.00000,310661.00000,105.20000,105.20000,NaN,NaN,NaN,NaN,NaN,5.90000,NaN,NaN,NaN,NaN
196710,3.20000,5.90000,65644.00000,312130.00000,105.40000,105.40000,NaN,NaN,NaN,NaN,NaN,3.20000,NaN,NaN,NaN,NaN
196711,10.30000,6.20000,66161.00000,313559.00000,106.30000,106.30000,NaN,NaN,NaN,NaN,NaN,10.30000,NaN,NaN,NaN,NaN
196712,6.50000,10.90000,67068.00000,317361.00000,106.80000,106.80000,NaN,NaN,NaN,NaN,NaN,6.60000,NaN,NaN,NaN,NaN
196801,-0.80000,2.20000,67254.00000,316788.00000,106.80000,105.50000,1.30000,NaN,NaN,NaN,NaN,-0.80000,NaN,NaN,NaN,NaN
196802,13.90000,1.90000,67415.00000,316250.00000,107.90000,106.60000,1.40000,NaN,NaN,NaN,NaN,13.90000,NaN,NaN,NaN,NaN
196803,9.10000,3.80000,67732.00000,316712.00000,108.70000,107.30000,1.40000,NaN,NaN,NaN,NaN,9.10000,NaN,NaN,NaN,NaN
196804,10.90000,13.70000,68877.00000,321075.00000,109.60000,108.10000,1.50000,NaN,NaN,NaN,NaN,10.90000,NaN,NaN,NaN,NaN
196805,9.40000,2.30000,69067.00000,320764.00000,110.40000,108.80000,1.50000,NaN,NaN,NaN,NaN,9.40000,NaN,NaN,NaN,NaN
196806,8.30000,6.40000,69598.00000,322213.00000,111.10000,109.50000,1.60000,NaN,NaN,NaN,NaN,8.30000,NaN,NaN,NaN,NaN
196807,12.60000,8.40000,70294.00000,324444.00000,112.10000,110.40000,1.70000,NaN,NaN,NaN,NaN,12.70000,NaN,NaN,NaN,NaN
196808,8.60000,12.80000,71359.00000,328012.00000,112.80000,111.10000,1.80000,NaN,NaN,NaN,NaN,8.70000,NaN,NaN,NaN,NaN
196809,10.90000,11.50000,72318.00000,331263.00000,113.80000,111.90000,1.80000,NaN,NaN,NaN,NaN,10.90000,NaN,NaN,NaN,NaN
196810,17.80000,10.00000,73153.00000,333621.00000,115.20000,113.30000,2.00000,NaN,NaN,NaN,NaN,17.70000,NaN,NaN,NaN,NaN
196811,11.60000,14.70000,74374.00000,338033.00000,116.20000,114.20000,2.00000,NaN,NaN,NaN,NaN,11.60000,NaN,NaN,NaN,NaN
196812,14.40000,9.30000,75150.00000,340847.00000,117.40000,115.40000,2.00000,NaN,NaN,NaN,NaN,14.40000,NaN,NaN,NaN,NaN
196901,10.00000,22.80000,77048.00000,348066.00000,118.20000,116.10000,2.10000,NaN,NaN,NaN,NaN,9.90000,NaN,NaN,NaN,NaN
196902,14.60000,9.50000,77843.00000,350771.00000,119.40000,117.20000,2.20000,NaN,NaN,NaN,NaN,14.70000,NaN,NaN,NaN,NaN
196903,11.80000,15.00000,79091.00000,354716.00000,120.40000,118.10000,2.30000,NaN,NaN,NaN,NaN,11.80000,NaN,NaN,NaN,NaN
196904,13.10000,24.50000,81132.00000,362261.00000,121.50000,119.10000,2.40000,NaN,NaN,NaN,NaN,13.10000,NaN,NaN,NaN,NaN
196905,12.50000,13.70000,82277.00000,365887.00000,122.60000,120.00000,2.60000,NaN,NaN,NaN,NaN,12.50000,NaN,NaN,NaN,NaN
196906,9.80000,14.70000,83502.00000,369543.00000,123.40000,120.70000,2.70000,NaN,NaN,NaN,NaN,9.80000,NaN,NaN,NaN,NaN
196907,7.40000,4.90000,83909.00000,369725.00000,124.00000,121.10000,2.90000,NaN,NaN,NaN,NaN,7.50000,NaN,NaN,NaN,NaN
196908,7.30000,14.80000,85141.00000,374098.00000,124.60000,121.60000,3.00000,NaN,NaN,NaN,NaN,7.30000,NaN,NaN,NaN,NaN
196909,8.50000,15.20000,86404.00000,378069.00000,125.30000,122.20000,3.20000,NaN,NaN,NaN,NaN,8.50000,NaN,NaN,NaN,NaN
196910,8.40000,11.40000,87358.00000,380944.00000,126.00000,122.70000,3.30000,NaN,NaN,NaN,NaN,8.40000,NaN,NaN,NaN,NaN
196911,6.60000,8.50000,88070.00000,382398.00000,126.60000,123.10000,3.50000,NaN,NaN,NaN,NaN,6.60000,NaN,NaN,NaN,NaN
196912,7.10000,11.90000,89059.00000,384937.00000,127.20000,123.60000,3.60000,NaN,NaN,NaN,NaN,7.00000,NaN,NaN,NaN,NaN
197001,7.70000,-6.50000,88521.00000,381244.00000,127.80000,124.10000,3.70000,NaN,NaN,NaN,NaN,7.80000,NaN,NaN,NaN,NaN
197002,4.70000,18.00000,90023.00000,386182.00000,128.20000,124.40000,3.80000,NaN,NaN,NaN,NaN,4.70000,NaN,NaN,NaN,NaN
197003,1.10000,14.60000,91243.00000,390445.00000,128.30000,124.40000,3.90000,NaN,NaN,NaN,NaN,1.10000,NaN,NaN,NaN,NaN
197004,1.10000,1.10000,91333.00000,388866.00000,128.40000,124.30000,4.00000,NaN,NaN,NaN,NaN,1.10000,NaN,NaN,NaN,NaN
197005,1.90000,6.40000,91864.00000,389882.00000,128.50000,124.40000,4.10000,NaN,NaN,NaN,NaN,1.90000,NaN,NaN,NaN,NaN
197006,7.90000,7.00000,92444.00000,391330.00000,129.20000,124.90000,4.30000,NaN,NaN,NaN,NaN,7.80000,NaN,NaN,NaN,NaN
197007,8.00000,-0.10000,92433.00000,389848.00000,129.90000,125.40000,4.40000,NaN,NaN,NaN,NaN,8.10000,NaN,NaN,NaN,NaN
197008,3.80000,7.70000,93072.00000,391519.00000,130.20000,125.60000,4.50000,NaN,NaN,NaN,NaN,3.90000,NaN,NaN,NaN,NaN
197009,8.00000,4.40000,93435.00000,391285.00000,130.90000,126.20000,4.70000,NaN,NaN,NaN,NaN,8.00000,NaN,NaN,NaN,NaN
197010,3.10000,-21.10000,91680.00000,382048.00000,131.10000,126.30000,4.80000,NaN,NaN,NaN,NaN,3.10000,NaN,NaN,NaN,NaN
197011,-3.60000,-7.20000,91082.00000,378059.00000,130.80000,125.90000,4.90000,NaN,NaN,NaN,NaN,-3.70000,NaN,NaN,NaN,NaN
197012,8.90000,-0.20000,91069.00000,376334.00000,131.60000,126.60000,5.00000,NaN,NaN,NaN,NaN,8.90000,NaN,NaN,NaN,NaN
197101,31.30000,-1.50000,90944.00000,375027.00000,134.20000,127.00000,7.20000,NaN,NaN,NaN,NaN,31.40000,NaN,NaN,NaN,NaN
197102,9.20000,8.20000,91625.00000,376732.00000,134.90000,127.70000,7.20000,NaN,NaN,NaN,NaN,9.20000,NaN,NaN,NaN,NaN
197103,9.70000,3.30000,91904.00000,376625.00000,135.70000,128.40000,7.30000,NaN,NaN,NaN,NaN,9.60000,NaN,NaN,NaN,NaN
197104,15.00000,-12.20000,90891.00000,371029.00000,137.00000,129.50000,7.50000,NaN,NaN,NaN,NaN,15.10000,NaN,NaN,NaN,NaN
197105,10.20000,9.30000,91662.00000,372625.00000,137.80000,130.20000,7.60000,NaN,NaN,NaN,NaN,10.20000,NaN,NaN,NaN,NaN
197106,11.20000,-11.50000,90706.00000,367112.00000,138.80000,131.00000,7.70000,35.00000,3045.00000,NaN,NaN,11.10000,NaN,NaN,NaN,NaN
197107,13.70000,-9.10000,89951.00000,362954.00000,139.90000,132.00000,7.90000,35.00000,3059.00000,NaN,NaN,13.70000,NaN,NaN,NaN,NaN
197108,16.10000,20.10000,91627.00000,368646.00000,141.30000,133.20000,8.00000,35.00000,3039.00000,NaN,NaN,16.10000,NaN,NaN,NaN,NaN
197109,18.20000,21.70000,93437.00000,375370.00000,142.80000,134.50000,8.20000,34.90000,3041.00000,NaN,NaN,18.20000,NaN,NaN,NaN,NaN
197110,13.90000,-11.70000,92465.00000,370884.00000,143.90000,135.60000,8.30000,34.70000,3052.00000,NaN,NaN,13.90000,NaN,NaN,NaN,NaN
197111,20.40000,-2.00000,92301.00000,369470.00000,145.60000,137.30000,8.30000,34.80000,3054.00000,NaN,NaN,20.50000,NaN,NaN,NaN,NaN
197112,15.60000,-6.20000,91788.00000,365966.00000,146.90000,138.70000,8.20000,34.80000,3089.00000,NaN,NaN,15.50000,NaN,NaN,NaN,NaN
197201,8.80000,-87.70000,84478.00000,335443.00000,147.70000,139.60000,8.10000,34.90000,3014.00000,NaN,NaN,8.80000,NaN,NaN,NaN,NaN
197202,15.10000,9.40000,85260.00000,337223.00000,148.90000,140.80000,8.10000,34.90000,3018.00000,NaN,NaN,15.20000,NaN,NaN,NaN,NaN
197203,22.20000,11.20000,86195.00000,340423.00000,150.80000,142.50000,8.20000,34.00000,3029.00000,NaN,NaN,22.20000,NaN,NaN,NaN,NaN
197204,18.60000,13.80000,87342.00000,344422.00000,152.30000,143.90000,8.40000,34.00000,3058.00000,NaN,NaN,18.60000,NaN,NaN,NaN,NaN
197205,22.60000,6.80000,87906.00000,345896.00000,154.20000,145.60000,8.60000,34.00000,3075.00000,NaN,NaN,22.50000,NaN,NaN,NaN,NaN
197206,23.40000,4.30000,88268.00000,346788.00000,156.20000,147.40000,8.80000,35.10000,3119.00000,NaN,NaN,23.40000,NaN,NaN,NaN,NaN
197207,13.60000,1.90000,88429.00000,346183.00000,157.30000,148.30000,9.00000,35.10000,3141.00000,NaN,NaN,13.50000,NaN,NaN,NaN,NaN
197208,19.90000,4.50000,88800.00000,346618.00000,158.90000,149.80000,9.10000,35.20000,3116.00000,NaN,NaN,19.90000,NaN,NaN,NaN,NaN
197209,19.30000,-2.50000,88593.00000,344264.00000,160.60000,151.20000,9.30000,35.00000,3101.00000,NaN,NaN,19.40000,NaN,NaN,NaN,NaN
197210,20.20000,22.90000,90502.00000,351287.00000,162.20000,152.80000,9.40000,34.90000,3186.00000,NaN,NaN,20.10000,NaN,NaN,NaN,NaN
197211,22.40000,10.90000,91408.00000,353746.00000,164.10000,154.70000,9.40000,34.90000,3179.00000,NaN,NaN,22.50000,NaN,NaN,NaN,NaN
197212,25.10000,8.40000,92111.00000,355325.00000,166.20000,156.80000,9.40000,34.90000,3208.00000,NaN,NaN,25.10000,NaN,NaN,NaN,NaN
197301,37.20000,26.00000,94279.00000,362598.00000,169.30000,159.90000,9.40000,34.90000,3200.00000,NaN,NaN,37.30000,NaN,NaN,NaN,NaN
197302,27.70000,45.10000,98034.00000,375077.00000,171.60000,162.10000,9.50000,34.00000,3199.00000,NaN,NaN,27.70000,NaN,NaN,NaN,NaN
197303,27.70000,25.10000,100124.00000,380381.00000,173.90000,164.30000,9.70000,34.10000,3184.00000,NaN,NaN,27.70000,NaN,NaN,NaN,NaN
197304,22.20000,19.70000,101768.00000,383726.00000,175.80000,165.90000,9.80000,35.20000,3201.00000,NaN,NaN,22.20000,NaN,NaN,NaN,NaN
197305,28.40000,15.70000,103074.00000,386769.00000,178.10000,168.10000,10.00000,35.30000,3225.00000,NaN,NaN,28.40000,NaN,NaN,NaN,NaN
197306,27.60000,25.10000,105166.00000,392352.00000,180.40000,170.10000,10.30000,35.40000,3283.00000,NaN,NaN,27.60000,NaN,NaN,NaN,NaN
197307,22.70000,17.00000,106581.00000,396197.00000,182.30000,171.80000,10.50000,35.40000,3329.00000,NaN,NaN,22.70000,NaN,NaN,NaN,NaN
197308,24.10000,23.10000,108505.00000,398783.00000,184.30000,173.50000,10.80000,35.40000,3347.00000,NaN,NaN,24.10000,NaN,NaN,NaN,NaN
197309,12.20000,-0.60000,108458.00000,397020.00000,185.30000,174.40000,10.90000,35.30000,3418.00000,NaN,NaN,12.20000,NaN,NaN,NaN,NaN
197310,25.60000,14.50000,109664.00000,399185.00000,187.50000,176.30000,11.20000,35.10000,3448.00000,NaN,NaN,25.60000,NaN,NaN,NaN,NaN
197311,22.00000,14.60000,110877.00000,400307.00000,189.30000,177.90000,11.40000,35.10000,3400.00000,NaN,NaN,22.00000,NaN,NaN,NaN,NaN
197312,9.40000,10.60000,111764.00000,400215.00000,190.10000,178.70000,11.30000,35.10000,3357.00000,NaN,NaN,9.30000,NaN,NaN,NaN,NaN
197401,14.60000,26.40000,113967.00000,404239.00000,191.30000,180.00000,11.30000,35.20000,3369.00000,NaN,NaN,14.70000,NaN,NaN,NaN,NaN
197402,14.50000,28.30000,116322.00000,407847.00000,192.50000,181.20000,11.30000,35.30000,3402.00000,NaN,NaN,14.40000,NaN,NaN,NaN,NaN
197403,10.10000,17.00000,117738.00000,408062.00000,193.40000,182.00000,11.40000,35.40000,3450.00000,NaN,NaN,10.10000,NaN,NaN,NaN,NaN
197404,14.90000,61.40000,122857.00000,422814.00000,194.60000,183.00000,11.60000,35.50000,3480.00000,NaN,NaN,14.90000,NaN,NaN,NaN,NaN
197405,15.20000,27.00000,125111.00000,426389.00000,195.90000,183.90000,12.00000,35.60000,3531.00000,NaN,NaN,15.20000,NaN,NaN,NaN,NaN
197406,12.20000,17.10000,126537.00000,427620.00000,196.90000,184.60000,12.30000,35.90000,3587.00000,NaN,NaN,12.20000,NaN,NaN,NaN,NaN
197407,16.80000,50.00000,130706.00000,438449.00000,198.30000,185.60000,12.70000,35.90000,3636.00000,NaN,NaN,16.90000,NaN,NaN,NaN,NaN
197408,12.40000,31.20000,133304.00000,442547.00000,199.30000,186.30000,13.00000,36.00000,3622.00000,NaN,NaN,12.30000,NaN,NaN,NaN,NaN
197409,3.60000,49.50000,137429.00000,451549.00000,199.60000,186.40000,13.30000,35.90000,3625.00000,NaN,NaN,3.60000,NaN,NaN,NaN,NaN
197410,-1.10000,11.10000,138352.00000,451334.00000,199.50000,186.00000,13.50000,36.00000,3793.00000,NaN,NaN,-1.00000,NaN,NaN,NaN,NaN
197411,-3.40000,16.60000,139734.00000,452433.00000,199.30000,185.70000,13.60000,36.20000,3906.00000,NaN,NaN,-3.40000,NaN,NaN,NaN,NaN
197412,-4.00000,1.70000,139873.00000,449333.00000,198.90000,185.70000,13.20000,36.40000,3976.00000,NaN,NaN,-4.00000,NaN,NaN,NaN,NaN
197501,1.70000,9.30000,140652.00000,449037.00000,199.10000,185.80000,13.30000,36.90000,3931.00000,NaN,NaN,1.70000,NaN,NaN,NaN,NaN
197502,5.40000,-12.60000,139605.00000,443275.00000,199.50000,186.30000,13.20000,37.30000,3863.00000,NaN,NaN,5.30000,NaN,NaN,NaN,NaN
197503,-4.80000,-17.40000,138152.00000,437176.00000,199.10000,185.90000,13.20000,37.30000,3975.00000,NaN,NaN,-4.80000,NaN,NaN,NaN,NaN
197504,-4.40000,-19.10000,136564.00000,430679.00000,198.70000,185.40000,13.30000,37.60000,4074.00000,NaN,NaN,-4.40000,NaN,NaN,NaN,NaN
197505,0.00000,-33.80000,133750.00000,420109.00000,198.70000,185.30000,13.50000,37.70000,4125.00000,NaN,NaN,-0.10000,NaN,NaN,NaN,NaN
197506,-32.40000,-28.20000,131397.00000,410154.00000,196.00000,182.50000,13.60000,37.90000,4125.00000,NaN,NaN,-32.30000,NaN,NaN,NaN,NaN
197507,18.50000,-8.20000,130713.00000,404546.00000,197.60000,183.70000,13.90000,37.80000,4074.00000,NaN,NaN,18.40000,NaN,NaN,NaN,NaN
197508,7.60000,-13.60000,129579.00000,399307.00000,198.20000,184.00000,14.20000,37.80000,4082.00000,NaN,NaN,7.60000,NaN,NaN,NaN,NaN
197509,14.60000,-17.20000,128146.00000,392941.00000,199.40000,184.90000,14.50000,37.70000,4134.00000,NaN,NaN,14.60000,NaN,NaN,NaN,NaN
197510,12.00000,-13.80000,126999.00000,387168.00000,200.40000,185.60000,14.80000,37.70000,4189.00000,NaN,NaN,12.10000,NaN,NaN,NaN,NaN
197511,12.70000,-10.40000,126131.00000,382076.00000,201.50000,186.80000,14.70000,37.70000,4253.00000,NaN,NaN,12.70000,NaN,NaN,NaN,NaN
197512,30.10000,1.40000,126245.00000,380313.00000,204.00000,189.50000,14.50000,37.80000,4324.00000,NaN,NaN,30.10000,NaN,NaN,NaN,NaN
197601,18.20000,-10.80000,125349.00000,376186.00000,205.50000,191.10000,14.40000,37.90000,4337.00000,NaN,NaN,18.20000,NaN,NaN,NaN,NaN
197602,14.30000,4.90000,125758.00000,376927.00000,206.70000,192.40000,14.40000,38.20000,4358.00000,NaN,NaN,14.30000,NaN,NaN,NaN,NaN
197603,19.60000,-27.20000,123490.00000,369576.00000,208.30000,194.00000,14.30000,38.50000,4400.00000,NaN,NaN,19.60000,NaN,NaN,NaN,NaN
197604,25.90000,-32.40000,120789.00000,360661.00000,210.50000,195.90000,14.60000,38.70000,4442.00000,NaN,NaN,25.90000,NaN,NaN,NaN,NaN
197605,10.90000,3.40000,121069.00000,359800.00000,211.40000,196.60000,14.80000,38.80000,4467.00000,NaN,NaN,10.90000,NaN,NaN,NaN,NaN
197606,22.00000,11.40000,122018.00000,361043.00000,213.20000,198.20000,15.10000,38.90000,4502.00000,NaN,NaN,22.00000,NaN,NaN,NaN,NaN
197607,24.40000,-8.30000,121328.00000,357194.00000,215.30000,199.70000,15.60000,39.00000,4516.00000,NaN,NaN,24.40000,NaN,NaN,NaN,NaN
197608,14.90000,-2.90000,121083.00000,354521.00000,216.50000,200.60000,15.90000,39.20000,4483.00000,NaN,NaN,14.80000,NaN,NaN,NaN,NaN
197609,26.40000,-4.50000,120710.00000,351453.00000,218.70000,202.40000,16.40000,39.10000,4483.00000,NaN,NaN,26.40000,NaN,NaN,NaN,NaN
197610,25.90000,12.70000,121770.00000,352691.00000,220.90000,204.10000,16.70000,39.10000,4616.00000,NaN,NaN,25.90000,NaN,NaN,NaN,NaN
197611,23.20000,18.60000,123317.00000,355565.00000,222.80000,206.10000,16.70000,39.20000,4654.00000,NaN,NaN,23.30000,NaN,NaN,NaN,NaN
197612,35.00000,10.90000,124225.00000,356201.00000,225.70000,209.20000,16.50000,39.30000,4728.00000,NaN,NaN,35.00000,NaN,NaN,NaN,NaN
197701,0.10000,2.70000,124450.00000,354821.00000,225.70000,195.00000,30.70000,39.50000,4753.00000,NaN,NaN,0.10000,NaN,NaN,NaN,NaN
197702,33.60000,16.50000,125824.00000,355958.00000,228.50000,198.00000,30.50000,39.90000,4774.00000,NaN,NaN,33.50000,NaN,NaN,NaN,NaN
197703,45.80000,4.30000,126179.00000,355194.00000,232.30000,201.40000,31.00000,40.20000,4829.00000,NaN,NaN,45.80000,NaN,NaN,NaN,NaN
197704,38.90000,9.00000,126925.00000,355214.00000,235.60000,203.80000,31.80000,40.40000,4866.00000,NaN,NaN,38.90000,NaN,NaN,NaN,NaN
197705,41.20000,9.80000,127740.00000,355683.00000,239.00000,206.30000,32.70000,40.50000,4877.00000,NaN,NaN,41.10000,NaN,NaN,NaN,NaN
197706,40.70000,15.00000,128990.00000,357175.00000,242.40000,209.00000,33.40000,40.70000,4961.00000,NaN,NaN,40.70000,NaN,NaN,NaN,NaN
197707,36.80000,-1.60000,128860.00000,354947.00000,245.50000,211.50000,34.00000,40.90000,5022.00000,NaN,NaN,36.90000,NaN,NaN,NaN,NaN
197708,35.90000,16.20000,130214.00000,357015.00000,248.50000,213.90000,34.60000,41.10000,5023.00000,NaN,NaN,35.90000,NaN,NaN,NaN,NaN
197709,33.50000,7.60000,130848.00000,357391.00000,251.30000,215.90000,35.40000,41.10000,5015.00000,NaN,NaN,33.40000,NaN,NaN,NaN,NaN
197710,49.90000,15.90000,132174.00000,359334.00000,255.40000,218.90000,36.50000,41.10000,5162.00000,NaN,NaN,49.80000,NaN,NaN,NaN,NaN
197711,40.20000,13.20000,133272.00000,360234.00000,258.80000,221.80000,37.00000,41.30000,5251.00000,NaN,NaN,40.30000,NaN,NaN,NaN,NaN
197712,21.50000,13.20000,134372.00000,361429.00000,260.60000,223.10000,37.40000,41.40000,5343.00000,NaN,NaN,21.50000,NaN,NaN,NaN,NaN
197801,26.50000,9.40000,135158.00000,361375.00000,262.80000,225.80000,36.90000,41.70000,5353.00000,NaN,NaN,26.40000,NaN,NaN,NaN,NaN
197802,35.60000,6.00000,135658.00000,360994.00000,265.70000,228.80000,36.90000,42.10000,5388.00000,NaN,NaN,35.70000,NaN,NaN,NaN,NaN
197803,54.20000,34.50000,138536.00000,366265.00000,270.30000,232.80000,37.50000,42.40000,5406.00000,NaN,NaN,54.30000,NaN,NaN,NaN,NaN
197804,46.60000,25.00000,140620.00000,368985.00000,274.10000,235.80000,38.30000,42.50000,5451.00000,NaN,NaN,46.50000,NaN,NaN,NaN,NaN
197805,61.40000,28.90000,143029.00000,372636.00000,279.30000,239.90000,39.40000,42.80000,5494.00000,NaN,NaN,61.40000,NaN,NaN,NaN,NaN
197806,70.10000,30.20000,145547.00000,376733.00000,285.10000,244.60000,40.50000,43.00000,5481.00000,NaN,NaN,70.10000,NaN,NaN,NaN,NaN
197807,44.50000,16.70000,146937.00000,378255.00000,288.80000,247.30000,41.50000,43.20000,5599.00000,NaN,NaN,44.50000,NaN,NaN,NaN,NaN
197808,48.00000,10.30000,147792.00000,378536.00000,292.80000,250.30000,42.50000,43.30000,5629.00000,NaN,NaN,48.10000,NaN,NaN,NaN,NaN
197809,40.40000,11.70000,148769.00000,378875.00000,296.20000,252.70000,43.50000,43.40000,5606.00000,NaN,NaN,40.40000,NaN,NaN,NaN,NaN
197810,31.60000,20.80000,150501.00000,380264.00000,298.80000,254.40000,44.40000,43.30000,5902.00000,NaN,NaN,31.60000,NaN,NaN,NaN,NaN
197811,47.00000,23.80000,152486.00000,383111.00000,302.70000,257.70000,45.00000,43.40000,5856.00000,NaN,NaN,47.00000,NaN,NaN,NaN,NaN
197812,40.40000,4.60000,152870.00000,382280.00000,306.10000,260.40000,45.70000,43.30000,5910.00000,NaN,NaN,40.40000,NaN,NaN,NaN,NaN
197901,45.60000,37.30000,155975.00000,387150.00000,309.90000,264.30000,45.60000,43.50000,5846.00000,NaN,NaN,45.60000,NaN,NaN,NaN,NaN
197902,43.40000,28.40000,158341.00000,390946.00000,313.50000,267.70000,45.80000,43.90000,5819.00000,NaN,NaN,43.40000,NaN,NaN,NaN,NaN
197903,44.20000,23.90000,160335.00000,392805.00000,317.20000,270.80000,46.40000,44.00000,5773.00000,NaN,NaN,44.10000,NaN,NaN,NaN,NaN
197904,44.90000,65.50000,165793.00000,402000.00000,320.90000,273.60000,47.40000,44.10000,5854.00000,NaN,NaN,44.90000,NaN,NaN,NaN,NaN
197905,50.90000,29.20000,168229.00000,403737.00000,325.20000,276.70000,48.50000,44.20000,5887.00000,NaN,NaN,50.80000,NaN,NaN,NaN,NaN
197906,35.90000,40.70000,171623.00000,408519.00000,328.20000,278.80000,49.40000,44.30000,6018.00000,NaN,NaN,35.90000,NaN,NaN,NaN,NaN
197907,45.80000,44.40000,175320.00000,414184.00000,332.00000,281.90000,50.10000,44.50000,6079.00000,NaN,NaN,45.80000,NaN,NaN,NaN,NaN
197908,45.60000,44.40000,179017.00000,419706.00000,335.80000,284.50000,51.30000,44.60000,6175.00000,NaN,NaN,45.50000,NaN,NaN,NaN,NaN
197909,43.90000,57.30000,183790.00000,427131.00000,339.40000,287.40000,52.10000,44.60000,6197.00000,NaN,NaN,44.00000,NaN,NaN,NaN,NaN
197910,45.60000,7.30000,184399.00000,425088.00000,343.30000,290.10000,53.20000,44.50000,6261.00000,NaN,NaN,45.60000,NaN,NaN,NaN,NaN
197911,37.70000,-12.10000,183394.00000,419868.00000,346.40000,292.50000,53.90000,44.30000,6259.00000,NaN,NaN,37.70000,NaN,NaN,NaN,NaN
